Date,AAPL,MSFT,META,AMZN,TSLA,JPM,XOM,NKE,JNJ,^GSPC
2021-06-11,124.2490234375,248.59837341308594,328.9621276855469,167.3415069580078,203.29666137695312,141.9869842529297,52.427879333496094,123.36471557617188,144.90835571289062,4247.43994140625
2021-06-14,127.30278778076172,250.52633666992188,334.4338684082031,169.19349670410156,205.89666748046875,139.57760620117188,52.34355163574219,122.82238006591797,145.2685089111328,4255.14990234375
2021-06-15,126.48326110839844,249.0514373779297,334.4140319824219,169.156494140625,199.7866668701172,137.4604949951172,54.2494010925293,121.82195281982422,144.4954833984375,4246.58984375
2021-06-16,126.9808349609375,248.10675048828125,328.7832946777344,170.7624969482422,201.6233367919922,138.42605590820312,54.055442810058594,121.9247817993164,144.44277954101562,4223.7001953125
2021-06-17,128.5809326171875,251.4999237060547,334.1756896972656,174.46200561523438,205.53334045410156,134.43099975585938,52.27608871459961,120.54098510742188,145.13674926757812,4221.85986328125
2021-06-18,127.2833023071289,250.08285522460938,327.3731994628906,174.34500122070312,207.77000427246094,131.02947998046875,50.935245513916016,120.06412506103516,142.2906036376953,4166.4501953125
2021-06-21,129.07847595214844,253.1675567626953,329.9848937988281,172.697998046875,206.94332885742188,133.2528839111328,52.782066345214844,121.62557983398438,143.9244842529297,4224.7900390625
2021-06-22,130.7175750732422,255.94386291503906,336.6781921386719,175.27200317382812,207.90333557128906,133.0580291748047,53.79402542114258,123.8696060180664,143.73123168945312,4246.43994140625
2021-06-23,130.44442749023438,255.71240234375,338.22735595703125,175.1909942626953,218.85667419433594,133.8640899658203,54.19038009643555,124.44928741455078,142.86158752441406,4241.83984375
2021-06-24,130.1614532470703,257.0813293457031,340.7994079589844,172.45399475097656,226.60667419433594,135.09542846679688,54.40963363647461,124.91680908203125,143.5116424560547,4266.490234375
2021-06-25,129.86874389648438,255.47149658203125,339.001953125,170.072998046875,223.9566650390625,136.4595184326172,54.52769470214844,144.3181915283203,144.24952697753906,4280.7001953125
2021-06-28,131.49807739257812,259.0381774902344,353.1730041503906,172.1945037841797,229.57333374023438,136.70758056640625,53.13624572753906,142.45755004882812,144.08262634277344,4290.60986328125
2021-06-29,133.01039123535156,261.62158203125,349.4489440917969,172.40699768066406,226.9199981689453,136.53924560546875,52.8073616027832,145.814208984375,144.0914306640625,4291.7998046875
2021-06-30,133.62498474121094,261.13958740234375,345.2979431152344,172.00799560546875,226.56666564941406,137.77938842773438,53.195281982421875,144.44908142089844,144.715087890625,4297.5
2021-07-01,133.92750549316406,261.8143615722656,351.9316711425781,171.64849853515625,225.97332763671875,139.14356994628906,53.34708023071289,147.73095703125,145.78683471679688,4319.93994140625
2021-07-02,136.55197143554688,267.6463928222656,352.2395324707031,175.5489959716797,226.3000030517578,139.00990295410156,53.27117919921875,149.35789489746094,148.43972778320312,4352.33984375
2021-07-06,138.56179809570312,267.6560974121094,350.33282470703125,183.78700256347656,219.86000061035156,136.6757354736328,51.75323486328125,149.70379638671875,147.55247497558594,4343.5400390625
2021-07-07,141.0497283935547,269.8442687988281,348.05865478515625,184.82899475097656,214.88333129882812,136.83604431152344,50.94366455078125,149.7505645751953,148.8174285888672,4358.1298828125
2021-07-08,139.75209045410156,267.42474365234375,343.2522888183594,186.57049560546875,217.60333251953125,134.47511291503906,50.71598434448242,150.19004821777344,148.52757263183594,4320.81982421875
2021-07-09,141.57656860351562,267.92596435546875,347.9891662597656,185.9669952392578,218.98333740234375,138.77828979492188,51.63518142700195,150.53599548339844,149.11611938476562,4369.5498046875
2021-07-12,140.98141479492188,267.3283386230469,350.710205078125,185.92750549316406,228.56666564941406,140.7650146484375,51.584571838378906,151.3026885986328,148.87892150878906,4384.6298828125
2021-07-13,142.09365844726562,270.8564147949219,349.6475524902344,183.8679962158203,222.84666442871094,138.67135620117188,51.340030670166016,151.08761596679688,148.6944580078125,4369.2099609375
2021-07-14,145.51820373535156,272.331298828125,345.2185363769531,184.08399963378906,217.7933349609375,138.1991424560547,50.20156478881836,151.04086303710938,149.70468139648438,4374.2998046875
2021-07-15,144.86451721191406,270.9045715332031,342.07049560546875,181.55999755859375,216.86666870117188,138.50210571289062,49.71245574951172,151.18113708496094,147.9038543701172,4360.02978515625
2021-07-16,142.82537841796875,270.6347351074219,338.7934265136719,178.68150329589844,214.74000549316406,135.33932495117188,48.3378791809082,149.46075439453125,147.66668701171875,4327.16015625
2021-07-19,138.9813232421875,267.029541015625,334.61260986328125,177.47950744628906,215.4066619873047,130.93817138671875,46.67657470703125,147.60939025878906,146.59495544433594,4258.490234375
2021-07-20,142.59121704101562,269.2562561035156,339.28997802734375,178.6595001220703,220.1666717529297,133.3793182373047,47.191001892089844,149.35789489746094,147.97412109375,4323.06005859375
2021-07-21,141.85952758789062,271.2613830566406,343.8282775878906,179.25999450683594,218.42999267578125,136.1857147216797,48.708927154541016,150.61077880859375,148.88772583007812,4358.68994140625
2021-07-22,143.22543334960938,275.8305358886719,348.75384521484375,181.90150451660156,216.4199981689453,134.46621704101562,48.16078567504883,153.04180908203125,149.31817626953125,4367.47998046875
2021-07-23,144.94253540039062,279.23333740234375,367.22479248046875,182.83200073242188,214.4600067138672,134.2078399658203,48.10175323486328,155.54762268066406,150.9081268310547,4411.7900390625
2021-07-26,145.3621063232422,278.6356506347656,369.8763122558594,184.99099731445312,219.2066650390625,135.1077117919922,49.31610870361328,154.3601531982422,150.9784393310547,4422.2998046875
2021-07-27,143.1961669921875,276.21612548828125,365.2585144042969,181.3195037841797,214.92666625976562,134.9294891357422,48.76796340942383,153.8739776611328,151.67242431640625,4401.4599609375
